Run	pheno	Project	MIC	pdst_method1	pdst_method2	pdst_method3	pdst_classification	country	Lineage	Sublineage
ERR8975884	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975885	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975889	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975891	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975892	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.3
ERR8975894	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE1	lineage1.2.2
ERR8975898	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975899	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975902	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2
ERR8975905	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975908	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.3
ERR8975909	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975916	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975918	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975919	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975922	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE1	lineage1.2.2
ERR8975923	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975930	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.4.1.1
ERR8975931	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8975933	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975934	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.4.1.1
ERR8975938	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975940	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975943	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975945	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975947	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE1	lineage1.2.2
ERR8975949	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975950	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975957	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975961	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE3	lineage3.1.1
ERR8975965	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.4.2
ERR8975967	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975970	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.1
ERR8975971	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975973	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.4.1.1
ERR8975974	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8975976	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975985	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975987	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975990	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.1
ERR8975992	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975996	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975997	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975999	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976000	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976002	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976004	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976005	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976006	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976007	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976008	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8976010	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
