Run	pheno	Project	MIC	pdst_method1	pdst_method2	pdst_method3	pdst_classification	country	Lineage	Sublineage
ERR5917724	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917725	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917726	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917727	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917728	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917729	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917730	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917731	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917732	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917733	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917734	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917735	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917736	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917737	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917738	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917739	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917740	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917741	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917742	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917743	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917744	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917745	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917746	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917747	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917748	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917749	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917750	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917751	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1
ERR5917752	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917753	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917754	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917755	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2
ERR5917756	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
